NO2,C2H5OH,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
37,67,21,74,64.3132,23.5027,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,73,64.2090,23.3726,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,20,74,64.1050,23.7387,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,20,74,64.7314,23.6860,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,64.7314,24.0567,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,21,73,64.7314,23.6335,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,64.9415,24.2173,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,65.6818,23.5027,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,64.8364,24.0301,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,65.2578,23.7650,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,65.4695,23.4767,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,21,74,65.1522,23.1916,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,20,74,65.0468,23.5550,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,65.3636,23.6860,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,20,74,65.4695,23.8178,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,67.9503,23.8442,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,65.3636,23.5288,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,20,74,65.5755,23.5288,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,20,74,65.4695,23.7387,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,21,74,66.5375,23.8178,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,20,74,65.5755,25.6806,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,20,74,65.8947,23.7650,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,73,66.6452,23.7123,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,20,74,66.3226,24.6231,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,65.8947,23.4767,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,20,74,66.0014,23.7123,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,20,73,65.7882,23.6598,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,20,74,65.1522,23.6335,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,20,74,66.2154,23.3986,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,20,74,65.6818,23.7914,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,67,21,73,64.5220,23.8442,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,73,64.5220,24.2710,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,20,74,65.1522,23.8178,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,20,74,64.6266,23.5550,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,66,21,74,64.8364,23.2174,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,21,74,67.9503,23.6860,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,20,74,65.5755,23.5027,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,21,73,62.7672,23.2432,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,66,21,74,64.5220,23.2949,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,21,74,64.5220,23.7387,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,66,20,74,64.7314,23.4506,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,65.0468,22.5309,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,66,21,73,64.6266,23.3467,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,20,74,65.3636,23.4246,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,65.0468,23.3986,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,64.5220,23.5550,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,66.2154,22.5560,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,21,74,65.3636,23.3726,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,20,74,66.5375,24.0567,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,20,74,63.6906,22.9864,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,20,73,65.4695,23.3726,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,66,20,74,65.7882,24.1904,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,20,75,65.2578,23.4767,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,65.7882,23.3208,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,20,74,66.2154,23.5288,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,21,73,66.4299,23.3467,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,67,21,74,66.2154,22.2568,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,66.5375,23.3467,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,66,20,74,65.5755,23.0632,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,20,73,65.2578,23.3726,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,66,21,74,65.0468,23.5027,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,21,74,65.7882,23.4767,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,20,74,65.0468,21.8881,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,66,21,74,66.3226,23.2432,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,73,65.8947,23.2174,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,68.5012,23.3208,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,68.3907,23.5811,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,65.3636,23.4246,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,67.5127,23.1916,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,66,21,74,67.4036,23.3208,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,68.0602,22.2568,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,20,74,67.0776,23.9768,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,66,21,74,67.0776,24.9249,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,66,21,74,67.1861,23.1145,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,20,74,65.8947,23.3986,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,21,74,67.9503,23.2432,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,73,65.4695,23.3467,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,20,75,66.5375,23.1402,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,20,74,65.8947,23.1916,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,66,20,74,66.3226,23.1916,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,21,74,66.7530,24.7051,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,20,74,67.1861,22.9609,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,21,74,66.1083,23.2432,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,66,20,74,66.5375,23.0376,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,66,20,73,66.4299,22.4559,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,67.5127,23.2174,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,66,21,74,64.5220,22.9609,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,67.9503,22.6063,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,66,20,74,67.9503,23.1659,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,66.2154,23.1145,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,65.1522,23.7650,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,68.0602,22.7829,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,69.0562,25.2580,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,66,20,74,68.2803,23.2432,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,68.1702,23.1402,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,66,20,74,69.2795,23.1659,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,20,74,75.8117,23.0888,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,20,74,76.7909,23.0888,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,74.1263,22.9354,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,20,74,70.9752,23.2174,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,66,20,74,68.2803,23.3208,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,68.6119,23.1402,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,67.7312,23.2174,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,20,74,67.9503,23.1659,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,67.6218,23.0376,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,20,74,65.5755,22.2320,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,77.1612,21.7907,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,77.2850,22.8590,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,67.5127,23.2949,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,66,21,74,66.2154,23.1402,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,66.0014,23.1145,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,20,74,66.2154,23.2432,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,20,74,65.6818,23.1402,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,65.5755,23.2690,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,20,74,66.7530,23.3467,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,20,75,68.5012,23.3467,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,66,21,74,65.1522,23.4246,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,66,21,74,63.6906,23.2690,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,73,65.0468,23.3986,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,65.2578,23.4246,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,20,74,64.9415,23.5811,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,65.2578,23.4767,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,64.3132,23.0120,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,20,74,65.3636,23.4506,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,65.7882,24.9525,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,66,21,74,68.9449,22.5560,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,65.6818,23.6335,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,66.2154,23.4246,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,66.6452,23.3467,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,66.9692,22.1333,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,66.4299,25.0078,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,20,73,65.7882,23.3467,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,65.6818,23.3467,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,20,73,65.8947,23.2432,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,21,74,81.7382,21.8881,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,79.4185,23.0120,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,20,74,85.3385,23.1145,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,84.1220,23.0632,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,83.8539,23.0376,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,83.4533,23.0632,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,77.0376,22.9099,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,20,75,78.2822,22.7070,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,21,74,80.0565,22.7323,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,20,74,72.7099,22.8590,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,21,74,78.5333,22.8083,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,20,74,77.0376,22.9099,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,79.9286,22.8336,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,79.5457,22.9864,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,77.1612,22.9099,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,66,20,74,78.2822,23.0120,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,73.8885,23.8707,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,80.8286,22.9864,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,20,74,78.6592,23.0632,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,81.9999,23.0376,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,79.2915,22.9099,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,20,74,76.6679,23.0376,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,78.0317,21.5011,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,20,73,77.1612,23.0888,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,20,75,83.4533,23.0376,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,20,74,76.1775,23.0376,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,74.7241,23.0888,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,75.5687,23.1145,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,73,77.7821,22.3561,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,75.6901,23.1145,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,76.9141,23.3208,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,75,73.4149,23.1145,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,78.4077,23.3467,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,79.4185,23.1402,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,80.0565,22.7323,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,75,74.1263,23.5027,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,75.5687,24.9525,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,71.6643,23.4506,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,76.9141,23.0632,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,21,75,70.7469,23.2690,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,74.8443,23.1145,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,79.1646,23.3726,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,75.4475,23.0888,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,72.0113,23.2949,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,71.6643,23.6073,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,68.9449,23.2690,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,81.4774,23.3726,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,86.0215,23.0376,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,21,74,89.8005,23.1659,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,83.3202,22.7323,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,87.1251,23.5550,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,20,74,85.4746,23.2432,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,20,74,70.8609,23.1145,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,21,74,78.6592,23.1916,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,74.7241,23.1659,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,21,74,88.9473,23.2432,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,78.4077,22.9609,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,82.9220,23.0376,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,89.5152,23.1402,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,88.1018,23.0632,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,74.1263,23.0376,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,86.8480,23.0376,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,78.5333,23.1402,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,72.1273,23.6335,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,75,72.0113,23.1402,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,88.8058,22.8590,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,90.9501,23.1145,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,20,74,80.9579,23.2949,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,21,74,76.7909,23.2174,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,72.4763,22.2816,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,73.1792,23.0120,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,75.4475,23.2690,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,67.5127,23.1145,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,20,74,68.9449,22.5309,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,21,74,68.5012,23.1659,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,75,85.4746,23.1402,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,75.5687,23.0632,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,73.5330,23.3726,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,20,74,92.5538,23.0632,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,85.4746,21.7422,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,75,92.1138,23.1145,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,74.8443,23.7914,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,21,73,94.7842,22.9864,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,21,75,84.6606,23.1659,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,21,74,90.2299,23.1145,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,21,74,94.0351,23.3726,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,72.2435,23.3467,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,75,70.5192,23.1916,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,70.4057,23.4506,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,70.0660,21.8150,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,20,74,79.0380,23.2174,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,73.4149,22.1086,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,73.1792,22.6818,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,79.8008,23.0376,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,21,74,75.2057,23.1145,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,76.1775,23.2432,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,75,70.0660,23.1145,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,22,75,74.7241,23.2949,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,75,70.4057,23.1659,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,75,68.0602,23.1659,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,20,74,69.0562,23.3467,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,68.5012,23.1145,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,20,75,71.4339,23.2174,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,20,74,67.7312,23.2174,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,21,74,67.6218,23.2949,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,20,74,66.8611,23.2174,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,67.6218,23.2432,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,68.0602,23.2949,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,75,66.4299,23.1659,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,67.6218,23.0888,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,21,74,72.5930,23.0888,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,73,71.0896,23.0888,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,74,72.3598,23.2690,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,73,69.9531,23.0376,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,22,74,72.4763,23.1659,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,75,70.7469,23.1659,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,20,74,69.5033,23.1402,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,75,70.6329,23.0120,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,75,73.5330,23.3208,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,75,89.2308,22.8083,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,77.5331,23.0376,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,82.3939,22.9609,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,75,80.9579,23.0888,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,67,21,74,78.9116,23.0888,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,77.5331,23.0120,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,20,75,75.6901,23.1659,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,20,75,76.0554,23.2690,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,75.3265,23.1145,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,74.6042,23.0632,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,20,75,71.5490,23.0632,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,21,74,72.0113,22.1086,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,21,75,73.0616,22.9099,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,22,75,69.8404,24.7324,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,71.8954,23.1659,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,75.5687,23.3986,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,21,75,69.6155,23.1145,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,67,22,74,85.4746,21.5251,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,82.5257,23.0120,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,86.2961,23.0632,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,75,76.5450,23.0376,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
38,68,21,75,79.8008,23.0376,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,75,72.4763,23.1916,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,72.3598,23.2690,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,73.6513,23.1659,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,22,74,73.7698,23.8442,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,74.2455,23.2690,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,20,75,73.5330,22.2320,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,74.6042,23.0632,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,20,73,75.3265,23.0376,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
39,68,21,74,74.0073,22.5811,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
