NO2,C2H5OH,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
34,58,21,74,12.1552,16.2622,0.0000,28.6500,1008.4000,26.8470,462.2450,71.5822
34,59,20,73,13.1957,16.8263,0.0000,28.1900,1008.4000,26.8140,354.2860,71.5822
35,57,20,74,12.9471,16.9604,0.0000,28.0000,1008.3800,26.8540,379.4390,71.7493
35,58,21,74,12.3669,16.9797,0.0000,27.9500,1008.4000,26.8800,390.9640,71.5822
35,58,21,74,12.9965,15.9685,0.0000,27.9700,1008.4000,26.9310,405.1640,71.5822
35,58,21,74,13.4740,16.9028,0.0000,28.0200,1008.3800,26.9590,413.1670,71.7493
35,58,21,74,13.0958,16.8072,0.0000,28.0800,1008.3600,26.9710,418.0700,71.9164
35,58,21,74,13.0461,18.2747,0.0000,28.1500,1008.4100,26.9890,424.7020,71.4992
35,58,20,74,13.0958,16.1515,0.0000,28.2200,1008.4000,26.9910,431.5480,71.5822
35,58,21,74,13.1207,18.3574,0.0000,28.2800,1008.4000,26.9920,434.9130,71.5822
35,58,21,74,13.0709,16.7310,0.0000,28.3300,1008.4100,26.9940,437.4710,71.4992
34,58,21,74,13.1207,16.8072,0.0000,28.3800,1008.4100,27.0010,441.5110,71.4992
35,58,20,74,12.9471,16.9220,0.0000,28.4200,1008.4100,26.9930,439.7700,71.4992
35,58,20,74,12.9471,16.8836,0.0000,28.4500,1008.4000,26.9800,445.9230,71.5822
35,58,21,74,12.5577,18.0698,0.0000,28.4800,1008.4000,26.9830,447.1150,71.5822
35,57,21,74,12.9965,17.3100,0.0000,28.5100,1008.4000,26.9710,449.5170,71.5822
35,58,20,74,12.8979,16.9220,0.0000,28.5300,1008.3800,26.9470,453.1690,71.7493
35,58,21,74,12.8243,16.3736,0.0000,28.5500,1008.4100,26.9530,454.0910,71.4992
35,58,20,74,12.8979,16.7310,0.0000,28.5700,1008.4100,26.9280,456.5690,71.4992
35,58,20,74,12.9471,16.9220,0.0000,28.5900,1008.4000,26.9210,456.2580,71.5822
35,58,21,74,12.9225,17.4082,0.0000,28.6000,1008.4000,26.9170,457.5060,71.5822
35,58,21,74,12.9225,16.8072,0.0000,28.6100,1008.4100,26.9060,458.4460,71.4992
35,58,21,74,12.8979,16.9220,0.0000,28.6300,1008.4000,26.8910,458.7600,71.5822
34,58,20,74,12.8243,16.8645,0.0000,28.6400,1008.4100,26.8810,461.6070,71.4992
35,58,20,74,12.6059,16.8072,0.0000,28.6400,1008.4000,26.8530,460.6540,71.5822
34,58,21,74,12.9471,16.9604,0.0000,28.6500,1008.4100,26.8470,462.5640,71.4992
34,58,20,74,12.1785,16.2622,0.0000,28.6600,1008.4000,26.8240,463.2050,71.5822
35,58,21,74,13.0709,16.0415,0.0000,28.2100,1008.4000,26.8010,355.0500,71.5822
35,58,21,75,13.1457,17.1538,0.0000,28.0100,1008.4000,26.8400,374.4250,71.5822
35,58,21,74,13.3216,16.8454,0.0000,27.9600,1008.4000,26.8770,391.4210,71.5822
35,58,20,74,13.1957,16.7500,0.0000,27.9800,1008.4000,26.9050,403.2110,71.5822
35,58,21,74,13.0461,16.9797,0.0000,28.0300,1008.4000,26.9280,409.1260,71.5822
35,59,20,74,13.2711,16.9604,0.0000,28.1000,1008.3800,26.9510,421.7580,71.7493
35,58,20,74,13.1207,16.9990,0.0000,28.1700,1008.4000,26.9810,425.5120,71.5822
35,58,21,74,12.0389,16.8454,0.0000,28.2300,1008.4000,26.9820,430.9920,71.5822
35,58,20,74,13.1957,17.0182,0.0000,28.2900,1008.4000,26.9950,436.3300,71.5822
35,58,20,74,13.0958,16.9797,0.0000,28.3400,1008.4000,26.9800,438.3300,71.5822
35,58,20,74,12.8733,16.8645,0.0000,28.3900,1008.3800,26.9850,437.4710,71.7493
35,58,21,74,13.1707,16.3923,0.0000,28.4300,1008.4100,26.9730,440.3490,71.4992
35,58,21,74,13.1207,17.0375,0.0000,28.4600,1008.3800,26.9770,447.4140,71.7493
34,59,20,74,13.2208,16.1331,0.0000,28.4900,1008.4000,26.9540,447.1150,71.5822
35,59,21,74,13.3216,17.0569,0.0000,28.5200,1008.3800,26.9520,450.7280,71.7493
35,58,21,74,13.1707,16.8454,0.0000,28.5500,1008.3800,26.9370,450.4240,71.7493
35,58,21,74,13.1957,16.9028,0.0000,28.5700,1008.4000,26.9060,456.5690,71.5822
35,58,21,75,13.4230,16.9220,0.0000,28.5800,1008.4100,26.9130,451.0310,71.4992
35,59,21,74,13.2208,16.8263,0.0000,28.6000,1008.4100,26.9110,456.2580,71.4992
35,58,21,75,13.2460,16.5420,0.0000,28.6100,1008.4100,26.8950,457.8190,71.4992
35,59,20,73,13.1957,16.9412,0.0000,28.6300,1008.4000,26.8810,457.8190,71.5822
35,59,21,74,13.2963,16.9797,0.0000,28.6400,1008.4100,26.8690,463.2050,71.4992
35,58,21,74,13.4230,16.7691,0.0000,28.6500,1008.4000,26.8420,460.3370,71.5822
35,58,21,74,13.9403,16.8454,0.0000,28.6500,1008.4100,26.8310,469.0470,71.4992
35,58,21,74,13.9403,16.8645,0.0000,28.6600,1008.4000,26.8140,460.9720,71.5822
35,58,21,74,12.5818,16.3550,0.0000,28.6700,1008.4100,26.8040,464.1680,71.4992
35,58,21,74,13.6537,16.5420,0.0000,28.2200,1008.4000,26.7690,355.8170,71.5822
35,59,21,74,13.4995,17.0762,0.0000,28.0200,1008.3800,26.8180,377.4290,71.7493
35,58,21,74,13.6021,17.1150,0.0000,27.9700,1008.4100,26.8600,393.7240,71.4992
35,59,21,75,13.7313,17.3296,0.0000,27.9900,1008.4100,26.9000,404.9190,71.4992
35,58,21,74,13.5764,17.0375,0.0000,28.0400,1008.4000,26.9110,415.7330,71.5822
35,58,21,74,13.7573,16.9412,0.0000,28.1100,1008.4300,26.9460,420.9630,71.3316
36,58,21,74,13.9140,17.0182,0.0000,28.1800,1008.4100,26.9560,423.6270,71.4992
35,58,20,75,13.8616,16.8454,0.0000,28.2400,1008.4000,26.9660,430.7150,71.5822
36,59,21,74,13.9140,16.8263,0.0000,28.3000,1008.4000,26.9590,434.9130,71.5822
35,58,20,75,13.9403,16.9028,0.0000,28.3500,1008.4300,26.9530,441.5110,71.3316
35,58,20,74,13.7833,17.0182,0.0000,28.4000,1008.4100,26.9710,442.3860,71.4992
36,58,21,74,14.0193,18.3160,0.0000,28.4400,1008.4100,26.9670,445.6260,71.4992
36,58,21,74,13.8878,16.9028,0.0000,28.4800,1008.4100,26.9570,446.5180,71.4992
36,59,21,74,14.2589,17.0375,0.0000,28.5100,1008.4000,26.9480,448.0120,71.5822
36,59,21,75,14.1786,16.8454,0.0000,28.5300,1008.4100,26.9470,451.0310,71.4992
35,58,21,75,13.8094,16.8072,0.0000,28.5600,1008.4300,26.9330,453.4760,71.3316
36,58,21,74,14.3395,16.9412,0.0000,28.5800,1008.4300,26.9180,453.7840,71.3316
36,59,21,74,13.8094,16.7120,0.0000,28.5900,1008.4300,26.9100,455.6370,71.3316
36,59,21,74,13.8878,16.9028,0.0000,28.6100,1008.4300,26.9060,458.7600,71.3316
35,59,21,74,14.0458,16.8836,0.0000,28.6300,1008.4100,26.8750,459.7050,71.4992
36,59,21,74,13.7573,16.9797,0.0000,28.6400,1008.4100,26.8640,459.0750,71.4992
35,59,21,74,14.0193,17.0182,0.0000,28.6500,1008.4300,26.8470,459.0750,71.3316
35,59,21,74,13.7573,18.2954,0.0000,28.6600,1008.4300,26.8360,461.2890,71.3316
36,58,21,74,12.6541,18.1310,0.0000,28.6700,1008.4100,26.8270,462.5640,71.4992
36,59,21,74,13.9140,17.1344,0.0000,28.6700,1008.4100,26.8040,463.2050,71.4992
35,59,21,74,12.9471,16.4483,0.0000,28.6800,1008.4100,26.7940,468.0630,71.4992
36,59,21,74,13.6537,16.9412,0.0000,28.2300,1008.4100,26.7650,357.3620,71.4992
36,59,20,74,13.6795,16.8645,0.0000,28.0300,1008.4000,26.7980,380.0860,71.5822
36,59,21,75,13.7313,16.8263,0.0000,27.9900,1008.4000,26.8400,390.2800,71.5822
36,58,21,75,13.7054,16.9412,0.0000,28.0000,1008.4000,26.8820,404.6740,71.5822
36,59,21,74,13.6537,16.9797,0.0000,28.0600,1008.4000,26.9080,413.6780,71.5822
35,58,21,74,13.6537,16.8454,0.0000,28.1200,1008.4100,26.9310,419.3800,71.4992
36,59,21,74,13.8094,16.9028,0.0000,28.1900,1008.4100,26.9450,427.6870,71.4992
36,59,21,74,13.6021,16.9990,0.0000,28.2500,1008.4000,26.9590,432.1050,71.5822
36,59,21,74,13.7833,16.2437,0.0000,28.3100,1008.3800,26.9590,435.1950,71.7493
36,59,21,74,13.4995,16.9028,0.0000,28.3700,1008.4000,26.9500,435.7620,71.5822
36,59,21,74,13.6021,16.7500,0.0000,28.4100,1008.4100,26.9610,444.1480,71.4992
36,59,20,74,14.2053,17.1733,0.0000,28.4500,1008.4000,26.9530,443.2650,71.5822
35,58,21,75,13.5507,17.0182,0.0000,28.4900,1008.3800,26.9320,450.1210,71.7493
36,59,21,74,13.5764,16.9990,0.0000,28.5200,1008.3800,26.9360,450.1210,71.7493
36,58,20,75,13.4230,16.9412,0.0000,28.5400,1008.3800,26.9210,451.0310,71.7493
36,59,21,74,13.6279,16.5985,0.0000,28.5700,1008.4000,26.9170,455.6370,71.5822
36,58,20,74,13.8355,16.8645,0.0000,28.5900,1008.4000,26.9040,454.0910,71.5822
35,59,21,74,13.5764,16.9220,0.0000,28.6000,1008.4000,26.8950,456.5690,71.5822
36,58,21,74,13.5764,16.9990,0.0000,28.6200,1008.4000,26.8780,459.0750,71.5822
36,59,21,74,13.5251,16.9412,0.0000,28.6400,1008.4000,26.8750,458.4460,71.5822
36,59,21,75,13.6279,16.0232,0.0000,28.6500,1008.4100,26.8520,461.2890,71.4992
36,58,21,75,14.0458,16.0964,0.0000,28.6600,1008.4000,26.8310,460.3370,71.5822
36,58,21,74,13.4995,17.0375,0.0000,28.6700,1008.4100,26.8220,462.8840,71.4992
36,59,21,74,13.7054,16.8263,0.0000,28.6800,1008.4100,26.8160,465.4590,71.4992
36,59,20,74,13.6021,17.0569,0.0000,28.6800,1008.4000,26.7940,467.0840,71.5822
35,58,21,74,12.8243,16.5985,0.0000,28.6900,1008.4100,26.7840,463.8470,71.4992
36,59,21,75,13.6021,17.1733,0.0000,28.2400,1008.4000,26.7430,358.9200,71.5822
36,59,21,74,13.7573,16.5233,0.0000,28.0400,1008.4000,26.7860,385.1150,71.5822
36,59,20,75,13.9140,17.0569,0.0000,27.9900,1008.4100,26.8190,393.9560,71.4992
36,59,21,74,13.8355,17.0182,0.0000,28.0100,1008.4100,26.8550,408.3770,71.4992
36,59,21,74,13.7573,17.1344,0.0000,28.0600,1008.4000,26.8910,415.7330,71.5822
36,59,21,75,12.8979,16.6363,0.0000,28.1300,1008.4300,26.9160,423.8950,71.3316
36,59,20,74,13.3469,16.5985,0.0000,28.2000,1008.4100,26.9260,424.4330,71.4992
36,59,21,75,13.6279,17.0762,0.0000,28.2600,1008.4000,26.9370,431.2700,71.5822
36,59,21,74,12.7511,17.1344,0.0000,28.3200,1008.4000,26.9440,436.6150,71.5822
36,59,21,74,13.7054,16.5985,0.0000,28.3700,1008.4100,26.9330,440.9290,71.4992
36,59,20,75,13.6795,18.3780,0.0000,28.4200,1008.4000,26.9380,441.5110,71.5822
36,59,21,74,13.7313,17.0182,0.0000,28.4600,1008.4000,26.9330,446.2200,71.5822
36,59,21,74,13.7313,17.0182,0.0000,28.5000,1008.4000,26.9270,448.6130,71.5822
36,59,21,75,13.7833,17.1733,0.0000,28.5300,1008.3800,26.9130,450.4240,71.7493
36,59,21,75,13.8094,17.0569,0.0000,28.5500,1008.4100,26.9100,450.1210,71.4992
36,58,21,75,13.6021,16.2622,0.0000,28.5800,1008.4100,26.8860,452.8620,71.4992
36,59,21,74,13.7313,17.0569,0.0000,28.5900,1008.4100,26.8930,453.4760,71.4992
36,58,21,74,15.3670,18.3367,0.0000,28.6200,1008.4100,26.8730,459.7050,71.4992
36,59,21,75,13.7313,17.1733,0.0000,28.6300,1008.4100,26.8530,460.0210,71.4992
36,59,21,75,13.9929,17.0956,0.0000,28.6400,1008.4000,26.8420,459.0750,71.5822
36,59,21,75,12.7026,17.1150,0.0000,28.6600,1008.4100,26.8310,459.0750,71.4992
36,59,21,74,13.7313,17.0956,0.0000,28.6700,1008.4000,26.8220,464.4900,71.5822
36,59,21,75,13.8094,16.9797,0.0000,28.6800,1008.4000,26.7940,461.6070,71.5822
36,59,21,75,13.6021,17.3885,0.0000,28.6800,1008.3800,26.7880,462.8840,71.7493
36,59,21,75,13.6279,17.0182,0.0000,28.6900,1008.4000,26.7740,466.1080,71.5822
35,59,21,74,12.9965,16.5420,0.0000,28.7000,1008.4000,26.7590,464.8130,71.5822
36,59,21,74,13.7313,17.0762,0.0000,28.2500,1008.3800,26.7410,358.5290,71.7493
36,58,21,74,13.7313,16.8072,0.0000,28.0500,1008.4000,26.7730,379.4390,71.5822
36,60,21,74,13.8355,17.1344,0.0000,28.0000,1008.3800,26.8330,390.9640,71.7493
36,59,21,74,13.4485,16.8645,0.0000,28.0200,1008.3800,26.8450,402.2420,71.7493
36,59,21,75,13.8355,16.8454,0.0000,28.0700,1008.4000,26.8740,412.9120,71.5822
36,59,21,75,14.1520,17.0569,0.0000,28.1400,1008.4000,26.9020,421.7580,71.5822
36,60,21,75,13.7833,17.1150,0.0000,28.2100,1008.3800,26.9160,424.9720,71.7493
36,59,21,74,12.9965,17.0762,0.0000,28.2700,1008.4000,26.9220,434.6300,71.5822
36,59,21,74,13.8094,16.9220,0.0000,28.3300,1008.4100,26.9350,432.3840,71.4992
36,59,21,75,13.3216,16.7310,0.0000,28.3800,1008.4000,26.9300,442.9720,71.5822
36,59,21,74,12.7511,17.1150,0.0000,28.4300,1008.4100,26.9180,442.9720,71.4992
37,60,21,75,13.5507,17.4279,0.0000,28.4700,1008.4100,26.9180,446.2200,71.4992
36,59,21,74,13.7833,17.1344,0.0000,28.5000,1008.3800,26.9110,450.4240,71.7493
36,59,21,75,13.7313,17.1150,0.0000,28.5300,1008.3800,26.9030,447.4140,71.7493
37,59,21,74,13.6279,16.9797,0.0000,28.5600,1008.4000,26.8900,451.3360,71.5822
36,59,21,75,13.5507,17.0762,0.0000,28.5800,1008.4000,26.8810,455.0170,71.5822
36,59,22,75,13.3216,16.7691,0.0000,28.6000,1008.4000,26.8840,458.4460,71.5822
36,60,21,74,13.3976,16.1699,0.0000,28.6200,1008.4000,26.8520,456.5690,71.5822
36,59,21,75,12.9471,16.9412,0.0000,28.6400,1008.4000,26.8420,460.6540,71.5822
37,59,21,75,13.6279,16.9990,0.0000,28.6500,1008.4100,26.8310,460.9720,71.4992
36,59,21,75,13.7573,17.0569,0.0000,28.6600,1008.4000,26.7980,462.2450,71.5822
36,59,21,74,13.4995,16.9797,0.0000,28.6700,1008.4100,26.7880,461.2890,71.4992
37,59,21,75,13.7313,17.0956,0.0000,28.6800,1008.4000,26.7830,463.5250,71.5822
37,59,20,75,13.6021,16.9412,0.0000,28.6900,1008.4000,26.7630,465.1360,71.5822
36,59,21,75,13.1207,16.5797,0.0000,28.7000,1008.4000,26.7590,467.4100,71.5822
36,59,21,75,12.8979,16.4109,0.0000,28.7100,1008.4100,26.7430,467.0840,71.4992
37,59,21,74,13.6795,17.0956,0.0000,28.2600,1008.4000,26.7140,356.9740,71.5822
37,59,22,74,13.8616,17.0762,0.0000,28.0600,1008.3800,26.7500,382.6930,71.7493
37,59,21,75,14.0723,16.9412,0.0000,28.0100,1008.3800,26.7900,395.5850,71.7493
37,59,21,75,13.4740,17.0182,0.0000,28.0300,1008.4000,26.8350,405.9010,71.5822
37,60,21,74,13.8094,17.1733,0.0000,28.0800,1008.3800,26.8630,414.7030,71.7493
37,60,21,75,13.7833,17.1344,0.0000,28.1500,1008.4100,26.8800,422.5570,71.4992
37,60,21,74,12.6783,17.1344,0.0000,28.2200,1008.4000,26.8940,429.6090,71.5822
37,59,22,75,13.7833,16.1515,0.0000,28.2800,1008.3800,26.9060,432.3840,71.7493
37,59,21,75,13.7573,17.1538,0.0000,28.3400,1008.4100,26.8970,439.1930,71.4992
37,59,21,75,13.7833,17.1344,0.0000,28.3900,1008.4100,26.9130,440.9290,71.4992
37,59,21,75,13.4740,17.0182,0.0000,28.4400,1008.4000,26.8970,443.8530,71.5822
37,59,21,74,13.7573,17.1927,0.0000,28.4800,1008.3800,26.8960,445.9230,71.7493
37,59,21,74,13.6795,17.2513,0.0000,28.5100,1008.4000,26.8990,447.1150,71.5822
37,59,21,75,12.6059,17.2513,0.0000,28.5400,1008.3800,26.8770,450.7280,71.7493
37,59,21,75,13.6021,17.1927,0.0000,28.5700,1008.4100,26.8840,449.5170,71.4992
36,59,21,74,13.5764,18.5863,0.0000,28.5900,1008.4100,26.8660,455.0170,71.4992
37,59,21,75,13.7054,17.2122,0.0000,28.6100,1008.4100,26.8460,459.3900,71.4992
36,60,21,74,13.6279,17.0569,0.0000,28.6300,1008.4100,26.8370,458.4460,71.4992
37,59,20,74,13.7833,17.2513,0.0000,28.6500,1008.4000,26.8240,460.6540,71.5822
37,60,21,75,13.7573,17.2317,0.0000,28.6600,1008.4100,26.7980,459.3900,71.4992
37,60,21,74,13.6795,17.1927,0.0000,28.6700,1008.4100,26.7990,456.5690,71.4992
37,59,21,75,15.5974,17.2317,0.0000,28.6800,1008.4000,26.7880,463.5250,71.5822
37,59,21,75,15.5684,16.8263,0.0000,28.6900,1008.4100,26.7740,465.4590,71.4992
37,59,21,75,13.6279,16.9028,0.0000,28.7000,1008.4000,26.7530,468.0630,71.5822
36,59,21,75,13.6795,16.7120,0.0000,28.7100,1008.4100,26.7380,466.7580,71.4992
36,60,21,75,12.7026,16.3178,0.0000,28.7200,1008.4000,26.7330,466.1080,71.5822
37,60,22,74,13.6795,16.7881,0.0000,28.2700,1008.4100,26.7100,359.3110,71.4992
37,60,21,75,13.6795,16.8072,0.0000,28.0700,1008.4000,26.7430,386.2270,71.5822
37,60,21,75,13.6021,16.8645,0.0000,28.0200,1008.3800,26.7640,396.0540,71.7493
37,59,21,74,14.0723,16.8072,0.0000,28.0400,1008.3800,26.8090,405.4090,71.7493
37,60,22,75,13.6279,16.8645,0.0000,28.0900,1008.4000,26.8480,416.5090,71.5822
36,60,22,74,14.6660,16.8263,0.0000,28.1600,1008.4000,26.8710,423.6270,71.5822
37,59,22,75,13.5764,16.9028,0.0000,28.2200,1008.3800,26.8720,430.7150,71.7493
37,59,22,75,13.5507,16.9797,0.0000,28.2900,1008.4000,26.8860,434.6300,71.5822
37,60,21,75,13.6537,16.8072,0.0000,28.3500,1008.4100,26.8830,436.9000,71.4992
36,60,21,75,13.9403,16.7500,0.0000,28.4000,1008.4000,26.8900,440.0600,71.5822
37,60,22,74,13.2208,16.7691,0.0000,28.4500,1008.4100,26.8820,440.0600,71.4992
37,60,21,75,13.8094,16.8072,0.0000,28.4900,1008.4100,26.8770,447.1150,71.4992
36,59,21,74,13.5251,16.9412,0.0000,28.5200,1008.3800,26.8810,448.6130,71.7493
37,59,22,74,13.5764,16.8454,0.0000,28.5500,1008.4100,26.8720,451.6400,71.4992
37,60,21,75,13.5764,17.0375,0.0000,28.5800,1008.4100,26.8530,454.4000,71.4992
37,60,21,75,13.6279,16.9990,0.0000,28.6000,1008.4100,26.8460,455.3270,71.4992
37,59,22,75,13.6795,16.9990,0.0000,28.6300,1008.4000,26.8320,456.5690,71.5822
37,60,21,75,13.6279,16.8072,0.0000,28.6400,1008.4000,26.8150,459.7050,71.5822
37,60,21,74,13.8355,16.8454,0.0000,28.6600,1008.4100,26.8140,460.9720,71.4992
37,60,22,75,13.8616,16.8263,0.0000,28.6700,1008.4100,26.7830,460.6540,71.4992
37,60,21,74,13.6279,16.7881,0.0000,28.6800,1008.4100,26.7880,460.6540,71.4992
37,60,21,75,13.7573,16.6931,0.0000,28.7000,1008.4000,26.7640,462.2450,71.5822
37,60,21,75,13.7573,16.8645,0.0000,28.7100,1008.3800,26.7530,463.8470,71.7493
37,60,21,74,13.6795,15.8777,0.0000,28.7100,1008.4100,26.7430,464.1680,71.4992
37,59,21,75,13.4485,16.5045,0.0000,28.7200,1008.4000,26.7390,465.1360,71.5822
36,59,21,75,12.5577,16.4483,0.0000,28.7300,1008.4100,26.7230,466.4330,71.4992
37,60,21,74,12.6783,17.0762,0.0000,28.2800,1008.4000,26.6890,357.7500,71.5822
37,60,21,75,12.8733,17.0762,0.0000,28.0800,1008.3800,26.7210,381.6020,71.7493
37,60,22,75,13.6279,17.0375,0.0000,28.0300,1008.4000,26.7540,391.1930,71.5822
37,60,22,74,13.6795,16.9028,0.0000,28.0500,1008.4000,26.7940,405.9010,71.5822
37,60,22,74,13.8094,16.1331,0.0000,28.1000,1008.3800,26.8310,416.5090,71.7493
37,59,21,75,14.7210,16.7881,0.0000,28.1700,1008.4100,26.8510,422.8240,71.4992
37,60,22,75,15.2813,17.0375,0.0000,28.2400,1008.4000,26.8620,430.1610,71.5822
37,60,22,75,12.8488,16.1883,0.0000,28.3000,1008.4000,26.8710,434.9130,71.5822
37,60,21,75,13.7573,16.9412,0.0000,28.3600,1008.4100,26.8740,438.0440,71.4992
37,60,22,74,13.7573,18.4403,0.0000,28.4100,1008.4100,26.8850,440.6390,71.4992
37,60,22,75,13.7573,17.0956,0.0000,28.4600,1008.4000,26.8670,444.1480,71.5822
37,60,21,75,13.9403,16.9220,0.0000,28.5000,1008.4000,26.8770,449.2150,71.5822
37,60,22,75,13.7573,16.8072,0.0000,28.5400,1008.4100,26.8610,448.3130,71.4992
37,60,22,75,12.5098,16.8836,0.0000,28.5700,1008.4100,26.8460,452.8620,71.4992
37,60,21,75,13.7573,16.8836,0.0000,28.5900,1008.4300,26.8500,455.0170,71.3316
37,60,21,75,13.8094,15.9867,0.0000,28.6200,1008.4100,26.8350,455.3270,71.4992
37,60,21,74,13.6021,16.2068,0.0000,28.6400,1008.4100,26.8260,458.1320,71.4992
38,60,21,75,13.7573,16.2622,0.0000,28.6500,1008.4100,26.7980,456.5690,71.4992
37,60,22,75,13.8094,17.0956,0.0000,28.6700,1008.4100,26.7940,459.0750,71.4992
37,60,22,74,13.8355,17.0569,0.0000,28.6800,1008.4000,26.7880,461.6070,71.5822
37,60,21,75,13.7313,17.1538,0.0000,28.6900,1008.4100,26.7790,461.9260,71.4992
37,60,21,75,13.7573,17.1344,0.0000,28.7100,1008.4000,26.7640,464.4900,71.5822
38,59,22,75,13.7573,17.1538,0.0000,28.7200,1008.4100,26.7440,466.4330,71.4992
37,60,22,74,13.9140,16.9797,0.0000,28.7300,1008.4000,26.7330,464.1680,71.5822
37,60,22,74,13.8355,17.1538,0.0000,28.7300,1008.4100,26.7120,466.1080,71.4992
37,60,22,74,12.9225,16.5797,0.0000,28.7400,1008.4100,26.7080,466.4330,71.4992
38,60,22,74,13.7573,17.3296,0.0000,28.2900,1008.4100,26.6740,358.5290,71.4992
38,60,21,74,13.6795,17.2513,0.0000,28.0900,1008.4000,26.7010,381.3850,71.5822
37,60,22,74,13.7573,17.2904,0.0000,28.0400,1008.3800,26.7380,396.9930,71.7493
37,60,22,75,13.7573,17.2708,0.0000,28.0600,1008.4000,26.7660,409.6270,71.5822
38,60,21,75,13.5251,17.1538,0.0000,28.1200,1008.4100,26.8060,414.4460,71.4992
38,60,21,75,13.7573,17.1733,0.0000,28.1800,1008.4000,26.8200,422.0240,71.5822
37,60,22,75,12.6059,17.2317,0.0000,28.2500,1008.3800,26.8390,430.1610,71.7493
37,60,22,74,13.8878,18.3780,0.0000,28.3100,1008.3800,26.8390,434.6300,71.7493
37,60,22,75,13.5764,17.4872,0.0000,28.3700,1008.4000,26.8460,437.4710,71.5822
38,60,22,74,12.6541,17.2904,0.0000,28.4200,1008.3800,26.8410,440.9290,71.7493
38,60,22,75,13.7833,17.1927,0.0000,28.4700,1008.4000,26.8420,444.7380,71.5822
38,60,21,75,13.8616,16.9990,0.0000,28.5100,1008.4000,26.8340,448.0120,71.5822
38,60,22,75,13.6537,16.9990,0.0000,28.5400,1008.3800,26.8330,453.4760,71.7493
37,60,22,74,13.7833,17.0569,0.0000,28.5800,1008.4100,26.8100,454.0910,71.4992
37,60,21,75,13.7313,16.9990,0.0000,28.6000,1008.4100,26.7970,453.1690,71.4992
37,60,22,75,13.8355,17.0569,0.0000,28.6300,1008.4100,26.7930,456.5690,71.4992
37,60,22,74,13.7573,17.1150,0.0000,28.6500,1008.4000,26.7870,456.8810,71.5822
37,60,22,75,13.9666,16.9797,0.0000,28.6600,1008.4000,26.7710,458.1320,71.5822
38,60,22,75,13.8616,16.9220,0.0000,28.6800,1008.4000,26.7560,463.2050,71.5822
37,60,22,75,13.8094,17.0762,0.0000,28.6900,1008.4100,26.7520,463.2050,71.4992
38,60,22,75,13.8355,17.0762,0.0000,28.7100,1008.4000,26.7380,461.9260,71.5822
38,60,22,74,13.8878,17.0956,0.0000,28.7200,1008.4100,26.7280,462.8840,71.4992
37,60,22,75,14.0723,17.0762,0.0000,28.7300,1008.4100,26.7070,464.4900,71.4992
37,60,22,75,13.8878,17.1150,0.0000,28.7400,1008.4100,26.6920,466.7580,71.4992
38,60,21,74,15.6264,16.0232,0.0000,28.7400,1008.4000,26.6870,466.7580,71.5822
37,61,22,75,13.4740,16.5233,0.0000,28.7500,1008.4100,26.6770,466.1080,71.4992
37,60,21,75,13.9929,17.3689,0.0000,28.3000,1008.4000,26.6420,355.4330,71.5822
38,60,21,75,14.0723,17.7462,0.0000,28.1000,1008.3800,26.6850,384.8940,71.7493
38,60,22,75,14.0458,17.2904,0.0000,28.0500,1008.4000,26.7180,398.4110,71.5822
38,59,22,74,14.0458,18.5027,0.0000,28.0700,1008.4000,26.7590,407.6310,71.5822
38,60,22,75,14.1786,16.8072,0.0000,28.1300,1008.4000,26.7810,415.4750,71.5822
37,60,22,74,13.8878,17.2122,0.0000,28.1900,1008.4000,26.8090,423.8950,71.5822
38,60,21,75,13.9666,17.2904,0.0000,28.2600,1008.3800,26.8220,428.5090,71.7493
38,60,22,75,13.9140,17.2904,0.0000,28.3200,1008.3800,26.8400,434.3480,71.7493
38,60,22,74,14.0458,17.2513,0.0000,28.3800,1008.4000,26.8320,437.7570,71.5822
38,60,22,75,13.9929,17.2904,0.0000,28.4300,1008.4000,26.8370,442.0940,71.5822
38,61,22,75,12.9471,17.7462,0.0000,28.4800,1008.4000,26.8360,445.6260,71.5822
37,60,21,75,13.8878,17.2708,0.0000,28.5200,1008.4000,26.8270,446.5180,71.5822
38,60,22,75,14.0723,17.2904,0.0000,28.5500,1008.4100,26.8170,449.5170,71.4992
38,60,22,75,14.1520,17.2904,0.0000,28.5800,1008.4000,26.8210,455.0170,71.5822
38,60,22,75,13.9929,17.2708,0.0000,28.6100,1008.4100,26.8080,455.3270,71.4992
38,60,22,75,13.9140,17.2904,0.0000,28.6300,1008.4100,26.7980,458.7600,71.4992
38,60,22,75,13.9403,17.2904,0.0000,28.6500,1008.4100,26.7820,455.9470,71.4992
38,60,22,75,13.9929,17.2904,0.0000,28.6700,1008.4100,26.7830,459.7050,71.4992
38,60,22,75,14.6385,18.9027,0.0000,28.6900,1008.4100,26.7580,460.6540,71.4992
38,61,22,74,14.0988,17.6661,0.0000,28.7000,1008.4000,26.7480,462.2450,71.5822
38,60,21,75,14.0193,17.2708,0.0000,28.7200,1008.4000,26.7390,461.2890,71.5822
38,61,21,75,13.9929,17.2904,0.0000,28.7300,1008.4100,26.7330,463.2050,71.4992
38,61,22,75,13.9929,17.3885,0.0000,28.7400,1008.4000,26.7130,465.4590,71.5822
